Time,Lat,Lon,Alt,Speed_kmh,Sats,Fix
2025-12-24T11:54:55.293Z,38.90091100,121.68683600,46.90,46.21,12,1
2025-12-24T11:54:55.391Z,38.90091100,121.68683600,46.90,46.21,12,1
2025-12-24T11:54:55.456Z,38.90091100,121.68683600,46.90,46.21,12,1
2025-12-24T11:54:55.589Z,38.90091100,121.68683600,46.90,46.21,12,1
2025-12-24T11:54:55.654Z,38.90091100,121.68683600,46.90,46.21,12,1
2025-12-24T11:54:55.754Z,38.90091100,121.68683600,46.90,46.21,12,1
2025-12-24T11:54:55.953Z,38.90091100,121.68683600,46.90,46.21,12,1
2025-12-24T11:54:55.989Z,38.90091100,121.68683600,46.90,46.21,12,1
2025-12-24T11:54:56.051Z,38.90091100,121.68683600,46.90,46.21,12,1
2025-12-24T11:54:56.184Z,38.90079100,121.68684900,46.40,49.12,12,1
2025-12-24T11:54:56.283Z,38.90079100,121.68684900,46.40,49.12,12,1
2025-12-24T11:54:56.380Z,38.90079100,121.68684900,46.40,49.12,12,1
2025-12-24T11:54:56.481Z,38.90079100,121.68684900,46.40,49.12,12,1
2025-12-24T11:54:56.580Z,38.90079100,121.68684900,46.40,49.12,12,1
2025-12-24T11:54:56.679Z,38.90079100,121.68684900,46.40,49.12,12,1
2025-12-24T11:54:56.778Z,38.90079100,121.68684900,46.40,49.12,12,1
2025-12-24T11:54:56.877Z,38.90079100,121.68684900,46.40,49.12,12,1
2025-12-24T11:54:56.975Z,38.90079100,121.68684900,46.40,49.12,12,1
2025-12-24T11:54:57.075Z,38.90079100,121.68684900,46.40,49.12,12,1
2025-12-24T11:54:57.174Z,38.90066400,121.68686000,45.70,51.78,12,1
2025-12-24T11:54:57.273Z,38.90066400,121.68686000,45.70,51.78,12,1
2025-12-24T11:54:57.371Z,38.90066400,121.68686000,45.70,51.78,12,1
2025-12-24T11:54:57.502Z,38.90066400,121.68686000,45.70,51.78,12,1
2025-12-24T11:54:57.604Z,38.90066400,121.68686000,45.70,51.78,12,1
2025-12-24T11:54:57.702Z,38.90066400,121.68686000,45.70,51.78,12,1
2025-12-24T11:54:57.800Z,38.90066400,121.68686000,45.70,51.78,12,1
2025-12-24T11:54:57.899Z,38.90066400,121.68686000,45.70,51.78,12,1
2025-12-24T11:54:57.998Z,38.90066400,121.68686000,45.70,51.78,12,1
2025-12-24T11:54:58.097Z,38.90066400,121.68686000,45.70,51.78,12,1
2025-12-24T11:54:58.196Z,38.90053100,121.68687000,45.10,53.75,12,1
2025-12-24T11:54:58.296Z,38.90053100,121.68687000,45.10,53.75,12,1
2025-12-24T11:54:58.394Z,38.90053100,121.68687000,45.10,53.75,12,1
2025-12-24T11:54:58.493Z,38.90053100,121.68687000,45.10,53.75,12,1
2025-12-24T11:54:58.592Z,38.90053100,121.68687000,45.10,53.75,12,1
2025-12-24T11:54:58.692Z,38.90053100,121.68687000,45.10,53.75,12,1
2025-12-24T11:54:58.791Z,38.90053100,121.68687000,45.10,53.75,12,1
2025-12-24T11:54:58.891Z,38.90053100,121.68687000,45.10,53.75,12,1
2025-12-24T11:54:58.989Z,38.90053100,121.68687000,45.10,53.75,12,1
2025-12-24T11:54:59.086Z,38.90053100,121.68687000,45.10,53.75,12,1
2025-12-24T11:54:59.187Z,38.90039600,121.68687800,44.40,54.67,12,1
2025-12-24T11:54:59.316Z,38.90039600,121.68687800,44.40,54.67,12,1
2025-12-24T11:54:59.416Z,38.90039600,121.68687800,44.40,54.67,12,1
2025-12-24T11:54:59.517Z,38.90039600,121.68687800,44.40,54.67,12,1
2025-12-24T11:54:59.615Z,38.90039600,121.68687800,44.40,54.67,12,1
2025-12-24T11:54:59.713Z,38.90039600,121.68687800,44.40,54.67,12,1
2025-12-24T11:54:59.813Z,38.90039600,121.68687800,44.40,54.67,12,1
2025-12-24T11:54:59.913Z,38.90039600,121.68687800,44.40,54.67,12,1
2025-12-24T11:55:00.011Z,38.90039600,121.68687800,44.40,54.67,12,1
2025-12-24T11:55:00.111Z,38.90039600,121.68687800,44.40,54.67,12,1
2025-12-24T11:55:00.208Z,38.90025800,121.68688800,43.70,55.13,12,1
2025-12-24T11:55:00.342Z,38.90025800,121.68688800,43.70,55.13,12,1
2025-12-24T11:55:00.407Z,38.90025800,121.68688800,43.70,55.13,12,1
2025-12-24T11:55:00.572Z,38.90025800,121.68688800,43.70,55.13,12,1
2025-12-24T11:55:00.605Z,38.90025800,121.68688800,43.70,55.13,12,1
2025-12-24T11:55:00.704Z,38.90025800,121.68688800,43.70,55.13,12,1
2025-12-24T11:55:00.803Z,38.90025800,121.68688800,43.70,55.13,12,1
2025-12-24T11:55:00.935Z,38.90025800,121.68688800,43.70,55.13,12,1
2025-12-24T11:55:01.034Z,38.90025800,121.68688800,43.70,55.13,12,1
2025-12-24T11:55:01.200Z,38.90025800,121.68688800,43.70,55.13,12,1
2025-12-24T11:55:01.232Z,38.90012100,121.68690300,43.20,54.78,12,1
2025-12-24T11:55:01.332Z,38.90012100,121.68690300,43.20,54.78,12,1
2025-12-24T11:55:01.430Z,38.90012100,121.68690300,43.20,54.78,12,1
2025-12-24T11:55:01.530Z,38.90012100,121.68690300,43.20,54.78,12,1
2025-12-24T11:55:01.628Z,38.90012100,121.68690300,43.20,54.78,12,1
2025-12-24T11:55:01.727Z,38.90012100,121.68690300,43.20,54.78,12,1
2025-12-24T11:55:01.826Z,38.90012100,121.68690300,43.20,54.78,12,1
2025-12-24T11:55:01.925Z,38.90012100,121.68690300,43.20,54.78,12,1
2025-12-24T11:55:02.024Z,38.90012100,121.68690300,43.20,54.78,12,1
2025-12-24T11:55:02.124Z,38.90012100,121.68690300,43.20,54.78,12,1
2025-12-24T11:55:02.223Z,38.89998600,121.68692500,42.70,53.76,12,1
2025-12-24T11:55:02.321Z,38.89998600,121.68692500,42.70,53.76,12,1
2025-12-24T11:55:02.454Z,38.89998600,121.68692500,42.70,53.76,12,1
2025-12-24T11:55:02.519Z,38.89998600,121.68692500,42.70,53.76,12,1
2025-12-24T11:55:02.651Z,38.89998600,121.68692500,42.70,53.76,12,1
2025-12-24T11:55:02.718Z,38.89998600,121.68692500,42.70,53.76,12,1
2025-12-24T11:55:02.851Z,38.89998600,121.68692500,42.70,53.76,12,1
2025-12-24T11:55:02.949Z,38.89998600,121.68692500,42.70,53.76,12,1
2025-12-24T11:55:03.047Z,38.89998600,121.68692500,42.70,53.76,12,1
2025-12-24T11:55:03.147Z,38.89985600,121.68695600,42.30,52.45,12,1
2025-12-24T11:55:03.247Z,38.89985600,121.68695600,42.30,52.45,12,1
2025-12-24T11:55:03.345Z,38.89985600,121.68695600,42.30,52.45,12,1
2025-12-24T11:55:03.444Z,38.89985600,121.68695600,42.30,52.45,12,1
2025-12-24T11:55:03.544Z,38.89985600,121.68695600,42.30,52.45,12,1
2025-12-24T11:55:03.675Z,38.89985600,121.68695600,42.30,52.45,12,1
2025-12-24T11:55:03.741Z,38.89985600,121.68695600,42.30,52.45,12,1
2025-12-24T11:55:03.874Z,38.89985600,121.68695600,42.30,52.45,12,1
2025-12-24T11:55:03.973Z,38.89985600,121.68695600,42.30,52.45,12,1
2025-12-24T11:55:04.072Z,38.89985600,121.68695600,42.30,52.45,12,1
2025-12-24T11:55:04.171Z,38.89973600,121.68699900,42.00,48.49,12,1
2025-12-24T11:55:04.235Z,38.89973600,121.68699900,42.00,48.49,12,1
2025-12-24T11:55:04.335Z,38.89973600,121.68699900,42.00,48.49,12,1
2025-12-24T11:55:04.501Z,38.89973600,121.68699900,42.00,48.49,12,1
2025-12-24T11:55:04.535Z,38.89973600,121.68699900,42.00,48.49,12,1
2025-12-24T11:55:04.665Z,38.89973600,121.68699900,42.00,48.49,12,1
2025-12-24T11:55:04.764Z,38.89973600,121.68699900,42.00,48.49,12,1
2025-12-24T11:55:04.864Z,38.89973600,121.68699900,42.00,48.49,12,1
2025-12-24T11:55:04.962Z,38.89973600,121.68699900,42.00,48.49,12,1
2025-12-24T11:55:05.061Z,38.89973600,121.68699900,42.00,48.49,12,1
2025-12-24T11:55:05.226Z,38.89962500,121.68705200,41.60,47.23,12,1
2025-12-24T11:55:05.263Z,38.89962500,121.68705200,41.60,47.23,12,1
2025-12-24T11:55:05.358Z,38.89962500,121.68705200,41.60,47.23,12,1
2025-12-24T11:55:05.457Z,38.89962500,121.68705200,41.60,47.23,12,1
2025-12-24T11:55:05.555Z,38.89962500,121.68705200,41.60,47.23,12,1
2025-12-24T11:55:05.655Z,38.89962500,121.68705200,41.60,47.23,12,1
2025-12-24T11:55:05.754Z,38.89962500,121.68705200,41.60,47.23,12,1
2025-12-24T11:55:05.887Z,38.89962500,121.68705200,41.60,47.23,12,1
2025-12-24T11:55:05.985Z,38.89962500,121.68705200,41.60,47.23,12,1
2025-12-24T11:55:06.085Z,38.89962500,121.68705200,41.60,47.23,12,1
2025-12-24T11:55:06.184Z,38.89952000,121.68712100,41.50,46.97,12,1
2025-12-24T11:55:06.282Z,38.89952000,121.68712100,41.50,46.97,12,1
2025-12-24T11:55:06.382Z,38.89952000,121.68712100,41.50,46.97,12,1
2025-12-24T11:55:06.514Z,38.89952000,121.68712100,41.50,46.97,12,1
2025-12-24T11:55:06.579Z,38.89952000,121.68712100,41.50,46.97,12,1
2025-12-24T11:55:06.679Z,38.89952000,121.68712100,41.50,46.97,12,1
2025-12-24T11:55:06.810Z,38.89952000,121.68712100,41.50,46.97,12,1
2025-12-24T11:55:06.875Z,38.89952000,121.68712100,41.50,46.97,12,1
2025-12-24T11:55:06.976Z,38.89952000,121.68712100,41.50,46.97,12,1
2025-12-24T11:55:07.075Z,38.89952000,121.68712100,41.50,46.97,12,1
2025-12-24T11:55:07.174Z,38.89942000,121.68720600,41.30,48.49,12,1
2025-12-24T11:55:07.273Z,38.89942000,121.68720600,41.30,48.49,12,1
2025-12-24T11:55:07.472Z,38.89942000,121.68720600,41.30,48.49,12,1
2025-12-24T11:55:07.507Z,38.89942000,121.68720600,41.30,48.49,12,1
2025-12-24T11:55:07.569Z,38.89942000,121.68720600,41.30,48.49,12,1
2025-12-24T11:55:07.703Z,38.89942000,121.68720600,41.30,48.49,12,1
2025-12-24T11:55:07.800Z,38.89942000,121.68720600,41.30,48.49,12,1
2025-12-24T11:55:07.901Z,38.89942000,121.68720600,41.30,48.49,12,1
2025-12-24T11:55:07.999Z,38.89942000,121.68720600,41.30,48.49,12,1
2025-12-24T11:55:08.097Z,38.89942000,121.68720600,41.30,48.49,12,1
2025-12-24T11:55:08.197Z,38.89931800,121.68730000,41.00,50.62,12,1
2025-12-24T11:55:08.296Z,38.89931800,121.68730000,41.00,50.62,12,1
